PALESTINE ISD,'001907,3347,3124,SOUTHSIDE EL,'001907107,438,416,,,,,,*,12,*,*,*
PALESTINE ISD,'001907,3347,3124,STORY INT,'001907110,711,652,,,,,,*,5,*,*,*
PALESTINE ISD,'001907,3347,3124,"WASHINGTON EARLY
CHILDHOOD CENTER",'001907102,219,214,,,,,,0,9,0,7,2
PALESTINE ISD,'001907,3347,3124,PALESTINE J H,'001907041,512,454,,,,,,12,6,1,9,8
PALESTINE ISD,'001907,3347,3124,PALESTINE H S,'001907001,990,943,,,,,,39,9,4,31,13
PALESTINE ISD TOTAL,'001907,3347,3124,,,3347,3124,,,,,,60,49,5,74,30
WESTWOOD ISD,'001908,1333,1237,WESTWOOD PRI,'001908102,350,328,,,,,,*,20,*,*,*
WESTWOOD ISD,'001908,1333,1237,WESTWOOD J H,'001908041,191,172,,,,,,5,5,0,2,8
WESTWOOD ISD,'001908,1333,1237,WESTWOOD EL,'001908101,375,355,,,,,,13,6,2,4,13
WESTWOOD ISD,'001908,1333,1237,WESTWOOD H S,'001908002,417,382,,,,,,20,2,1,9,12
WESTWOOD ISD TOTAL,'001908,1333,1237,,,1333,1237,,,,,,*,33,*,*,*
SLOCUM ISD,'001909,360,359,SLOCUM PK - 8,'001909101,238,237,,,,,,9,12,0,11,10
SLOCUM ISD,'001909,360,359,SLOCUM H S,'001909001,122,122,,,,,,14,11,0,4,21
SLOCUM ISD TOTAL,'001909,360,359,,,360,359,,,,,,23,23,0,15,31
ANDREWS ISD,'002901,3992,3992,CLEARFORK EL,'002901105,700,700,,,,,,6,0,0,6,0
ANDREWS ISD,'002901,3992,3992,UNDERWOOD EL,'002901104,546,546,,,,,,9,0,0,9,0
ANDREWS ISD,'002901,3992,3992,DEVONIAN EL,'002901101,621,621,,,,,,10,0,0,10,0
ANDREWS ISD,'002901,3992,3992,ANDREWS EDUCATION CENTER,'002901002,62,62,,,,,,12,1,0,13,0
ANDREWS ISD,'002901,3992,3992,,"Multiple
Campus",NR,NR,,,,,,14,75,0,88,1
ANDREWS ISD,'002901,3992,3992,ANDREWS MIDDLE,'002901041,956,956,,,,,,48,0,0,48,0
ANDREWS ISD,'002901,3992,3992,ANDREWS H S,'002901001,1107,1107,,,,,,68,0,1,67,0
ANDREWS ISD TOTAL,'002901,3992,3992,,,3992,3992,,,,,,167,76,1,241,1
"PINEYWOODS COMMUNITY
ACADEMY",'003801,920,603,DR TERRY ROBBINS MIDDLE,'003801042,238,163,,,,,,,,,,
"PINEYWOODS COMMUNITY
ACADEMY",'003801,920,603,"PINEYWOODS COMMUNITY
ACADEMY H S",'003801001,188,120,,,,,,*,0,*,*,*
"PINEYWOODS COMMUNITY
ACADEMY",'003801,920,603,SARAH STRINDEN EL,'003801103,494,320,,,,,,*,3,*,*,*
"PINEYWOODS COMMUNITY
ACADEMY",'003801,920,603,,"Multiple
Campus",NR,NR,,,,,,11,19,0,16,15
"PINEYWOODS COMMUNITY
ACADEMY TOTAL",'003801,920,603,,,920,603,,,,,,*,22,*,*,*
HUDSON ISD,'003902,2762,2564,STUBBLEFIELD LRN CTR,'003902004,13,13,,,,,,0,1,0,0,1
HUDSON ISD,'003902,2762,2564,W F PEAVY PRI,'003902101,680,608,,,,,,18,12,0,26,4
HUDSON ISD,'003902,2762,2564,W H BONNER EL,'003902102,625,568,,,,,,18,8,0,22,5
HUDSON ISD,'003902,2762,2564,HUDSON MIDDLE,'003902041,656,627,,,,,,23,1,0,22,2
HUDSON ISD,'003902,2762,2564,HUDSON H S,'003902001,788,748,,,,,,50,10,0,52,8
HUDSON ISD TOTAL,'003902,2762,2564,,,2762,2564,,,,,,109,32,0,122,20
LUFKIN ISD,'003903,7297,6691,STUBBLEFIELD LRN CTR,'003903004,50,46,,,,,,,,,,
LUFKIN ISD,'003903,7297,6691,JUVENILE DETENT CTR,'003903201,4,4,,,,,,,,,,
LUFKIN ISD,'003903,7297,6691,ALTER SCH,'003903003,NR,NR,,,,,,*,4,*,*,*
LUFKIN ISD,'003903,7297,6691,COSTON EL,'003903123,208,194,,,,,,*,7,*,*,*
LUFKIN ISD,'003903,7297,6691,HACKNEY PRI,'003903126,116,96,,,,,,*,3,*,*,*
LUFKIN ISD,'003903,7297,6691,SPECIAL SERVICES,'003903141,2,2,,,,,,0,2,0,0,2
LUFKIN ISD,'003903,7297,6691,GARRETT PRI,'003903125,255,235,,,,,,7,2,0,8,1
LUFKIN ISD,'003903,7297,6691,KURTH PRI,'003903128,232,215,,,,,,7,12,0,4,15
LUFKIN ISD,'003903,7297,6691,ANDERSON EL,'003903120,229,219,,,,,,8,5,0,4,9
LUFKIN ISD,'003903,7297,6691,BROOKHOLLOW EL,'003903122,276,260,,,,,,9,2,0,2,9
LUFKIN ISD,'003903,7297,6691,TROUT PRI,'003903130,269,228,,,,,,11,7,0,12,6
LUFKIN ISD,'003903,7297,6691,,"Multiple
Campus",NR,NR,,,,,,11,46,2,24,31
LUFKIN ISD,'003903,7297,6691,DUNBAR PRI,'003903124,386,339,,,,,,13,3,1,6,9
LUFKIN ISD,'003903,7297,6691,BRANDON EL,'003903121,366,339,,,,,,15,6,0,7,14
LUFKIN ISD,'003903,7297,6691,HERTY PRI,'003903127,263,252,,,,,,17,8,2,12,11
LUFKIN ISD,'003903,7297,6691,BURLEY PRI,'003903131,405,337,,,,,,18,11,0,14,15
LUFKIN ISD,'003903,7297,6691,SLACK EL,'003903129,508,474,,,,,,30,13,1,8,34
LUFKIN ISD,'003903,7297,6691,LUFKIN MIDDLE,'003903044,1686,1532,*,0,*,*,*,109,44,1,64,88
LUFKIN ISD,'003903,7297,6691,LUFKIN H S,'003903001,2042,1919,,,,,,140,28,1,48,119
LUFKIN ISD TOTAL,'003903,7297,6691,,,7297,6691,*,0,*,*,*,402,203,8,226,371
HUNTINGTON ISD,'003904,1569,1498,HUNTINGTON MIDDLE,'003904041,395,380,,,,,,*,6,*,*,*
HUNTINGTON ISD,'003904,1569,1498,HUNTINGTON EL,'003904101,478,458,,,,,,*,3,*,*,*
HUNTINGTON ISD,'003904,1569,1498,HUNTINGTON INT,'003904102,230,224,,,,,,*,6,*,*,*
HUNTINGTON ISD,'003904,1569,1498,PRIDE ALTER SCH,'003904005,15,15,,,,,,0,1,0,1,0
HUNTINGTON ISD,'003904,1569,1498,,"Multiple
Campus",NR,NR,,,,,,1,7,0,5,3
HUNTINGTON ISD,'003904,1569,1498,HUNTINGTON H S,'003904001,451,421,,,,,,11,3,0,11,3
HUNTINGTON ISD TOTAL,'003904,1569,1498,,,1569,1498,,,,,,19,26,0,33,12
DIBOLL ISD,'003905,1698,1551,STUBBLEFIELD LRN CTR,'003905004,3,3,,,,,,,,,,
DIBOLL ISD,'003905,1698,1551,DIBOLL PRI,'003905102,118,111,,,,,,*,5,*,*,*
DIBOLL ISD,'003905,1698,1551,,"Multiple
Campus",NR,NR,,,,,,*,6,*,*,*
DIBOLL ISD,'003905,1698,1551,H G TEMPLE EL,'003905101,340,306,,,,,,6,8,0,6,8
DIBOLL ISD,'003905,1698,1551,H G TEMPLE INT,'003905103,335,306,,,,,,6,4,0,4,6
DIBOLL ISD,'003905,1698,1551,DIBOLL J H,'003905041,407,386,,,,,,26,5,0,23,8
DIBOLL ISD,'003905,1698,1551,DIBOLL H S,'003905001,495,439,,,,,,48,8,4,28,24
DIBOLL ISD TOTAL,'003905,1698,1551,,,1698,1551,,,,,,91,36,5,68,54
ZAVALLA ISD,'003906,308,299,STUBBLEFIELD LRN CTR,'003906004,NR,NR,,,,,,,,,,
ZAVALLA ISD,'003906,308,299,ZAVALLA H S,'003906001,149,145,,,,,,*,0,*,*,*
ZAVALLA ISD,'003906,308,299,ZAVALLA EL,'003906101,159,154,,,,,,0,1,1,0,0
ZAVALLA ISD,'003906,308,299,,"Multiple
Campus",NR,NR,,,,,,1,2,0,2,1
ZAVALLA ISD TOTAL,'003906,308,299,,,308,299,,,,,,*,3,*,*,*
CENTRAL ISD,'003907,1442,1293,STUBBLEFIELD LRN CTR,'003907004,4,4,,,,,,,,,,
CENTRAL ISD,'003907,1442,1293,CENTRAL H S,'003907001,378,292,,,,,,*,5,*,*,*
CENTRAL ISD,'003907,1442,1293,CENTRAL J H,'003907041,428,402,,,,,,*,5,*,*,*
CENTRAL ISD,'003907,1442,1293,CENTRAL EL,'003907102,632,595,,,,,,*,2,*,*,*
CENTRAL ISD,'003907,1442,1293,,"Multiple
Campus",NR,NR,,,,,,2,2,1,3,0
CENTRAL ISD TOTAL,'003907,1442,1293,,,1442,1293,,,,,,*,14,*,*,*
ARANSAS COUNTY ISD,'004901,2989,2499,,"Multiple
Campus",NR,NR,,,,,,0,5,0,3,2
ARANSAS COUNTY ISD,'004901,2989,2499,FULTON LEARNING CENTER,'004901101,673,590,,,,,,14,0,0,3,11
ARANSAS COUNTY ISD,'004901,2989,2499,LIVE OAK LEARNING CENTER,'004901103,710,623,,,,,,14,4,0,6,12
ARANSAS COUNTY ISD,'004901,2989,2499,ROCKPORT-FULTON MIDDLE,'004901041,694,590,,,,,,20,9,0,4,25
ARANSAS COUNTY ISD,'004901,2989,2499,ROCKPORT-FULTON H S,'004901001,912,696,,,,,,41,6,0,12,35
ARANSAS COUNTY ISD TOTAL,'004901,2989,2499,,,2989,2499,,,,,,89,24,0,28,85
ARCHER CITY ISD,'005901,502,493,ARCHER CITY EL,'005901101,266,262,,,,,,0,2,0,2,0
ARCHER CITY ISD,'005901,502,493,ARCHER CITY H S,'005901001,236,231,,,,,,12,2,0,5,9
ARCHER CITY ISD TOTAL,'005901,502,493,,,502,493,,,,,,12,4,0,7,9
HOLLIDAY ISD,'005902,1064,1046,,"Multiple
Campus",NR,NR,,,,,,0,1,0,0,1
HOLLIDAY ISD,'005902,1064,1046,HOLLIDAY MIDDLE,'005902041,261,259,,,,,,8,3,1,2,8
HOLLIDAY ISD,'005902,1064,1046,HOLLIDAY H S,'005902001,319,314,,,,,,11,4,1,4,10
HOLLIDAY ISD,'005902,1064,1046,HOLLIDAY EL,'005902101,484,473,,,,,,11,3,1,0,13
HOLLIDAY ISD TOTAL,'005902,1064,1046,,,1064,1046,,,,,,30,11,3,6,32
WINDTHORST ISD,'005904,438,424,WINDTHORST H S,'005904001,118,112,,,,,,,,,,
WINDTHORST ISD,'005904,438,424,WINDTHORST JH,'005904041,101,99,,,,,,,,,,
WINDTHORST ISD,'005904,438,424,WINDTHORST EL,'005904101,219,213,,,,,,,,,,
WINDTHORST ISD,'005904,438,424,,"Multiple
Campus",NR,NR,,,,,,8,9,3,1,13
WINDTHORST ISD TOTAL,'005904,438,424,,,438,424,,,,,,8,9,3,1,13
CLAUDE ISD,'006902,301,299,CLAUDE SCHOOLS,'006902001,301,299,,,,,,22,9,0,5,26
CLAUDE ISD TOTAL,'006902,301,299,,,301,299,,,,,,22,9,0,5,26
CHARLOTTE ISD,'007901,419,399,ATASCOSA CO ALTER,'007901002,NR,NR,,,,,,,,,,
CHARLOTTE ISD,'007901,419,399,"DISTRICT REASSIGNMENT &
OPPORTUNITY CENTER",'007901003,NR,NR,,,,,,,,,,
CHARLOTTE ISD,'007901,419,399,CHARLOTTE MIDDLE,'007901041,107,101,,,,,,*,0,*,*,*
CHARLOTTE ISD,'007901,419,399,,"Multiple
Campus",NR,NR,,,,,,0,5,0,0,5
CHARLOTTE ISD,'007901,419,399,CHARLOTTE EL,'007901101,188,186,,,,,,7,1,0,1,7
CHARLOTTE ISD,'007901,419,399,CHARLOTTE H S,'007901001,124,112,,,,,,9,2,1,5,5
CHARLOTTE ISD TOTAL,'007901,419,399,,,419,399,,,,,,*,8,*,*,*
JOURDANTON ISD,'007902,1517,1266,THE LARRY BROWN SCHOOL,'007902004,1,1,,,,,,,,,,
JOURDANTON ISD,'007902,1517,1266,"ATASCOSA COUNTY JUVENILE
JUSTICE CENTER",'007902005,2,2,,,,,,,,,,
JOURDANTON ISD,'007902,1517,1266,JOURDANTON DAEP,'007902006,7,6,,,,,,,,,,
JOURDANTON ISD,'007902,1517,1266,,"Multiple
Campus",NR,NR,,,,,,1,1,0,1,1
JOURDANTON ISD,'007902,1517,1266,JOURDANTON J H,'007902041,358,325,,,,,,17,8,1,13,11
JOURDANTON ISD,'007902,1517,1266,JOURDANTON H S,'007902001,406,323,,,,,,22,11,0,21,12
JOURDANTON ISD,'007902,1517,1266,JOURDANTON EL,'007902101,743,609,,,,,,28,9,1,20,16
JOURDANTON ISD TOTAL,'007902,1517,1266,,,1517,1266,,,,,,68,29,2,55,40
LYTLE ISD,'007904,1689,1372,LYTLE DAEP,'007904002,2,2,,,,,,,,,,
LYTLE ISD,'007904,1689,1372,JJAEP,'007904003,NR,NR,,,,,,,,,,
LYTLE ISD,'007904,1689,1372,,"Multiple
Campus",NR,NR,,,,,,0,6,0,0,6
LYTLE ISD,'007904,1689,1372,LYTLE PRIMARY SCHOOL,'007904103,325,283,,,,,,9,5,0,10,4
LYTLE ISD,'007904,1689,1372,LYTLE EL,'007904101,515,426,,,,,,16,5,0,19,2
LYTLE ISD,'007904,1689,1372,LYTLE J H,'007904041,406,319,,,,,,22,3,0,25,0
LYTLE ISD,'007904,1689,1372,LYTLE H S,'007904001,441,342,,,,,,38,5,0,38,5
LYTLE ISD TOTAL,'007904,1689,1372,,,1689,1372,,,,,,85,24,0,92,17
PLEASANTON ISD,'007905,3304,3117,ATASCOSA CO ALTER,'007905004,4,4,,,,,,,,,,
PLEASANTON ISD,'007905,3304,3117,"PLEASANTON ISD SCHOOL OF
CHOICE",'007905005,20,7,,,,,,*,0,*,*,*
PLEASANTON ISD,'007905,3304,3117,,"Multiple
Campus",NR,NR,,,,,,0,2,0,0,2
PLEASANTON ISD,'007905,3304,3117,PLEASANTON PRI,'007905105,621,588,,,,,,*,9,*,*,*
PLEASANTON ISD,'007905,3304,3117,PLEASANTON J H,'007905041,790,750,,,,,,27,11,0,38,0
PLEASANTON ISD,'007905,3304,3117,PLEASANTON EL,'007905103,935,895,,,,,,29,7,0,36,0
PLEASANTON ISD,'007905,3304,3117,PLEASANTON H S,'007905001,934,873,,,,,,56,10,0,65,1
PLEASANTON ISD TOTAL,'007905,3304,3117,,,3304,3117,,,,,,132,39,0,168,3
POTEET ISD,'007906,1518,1401,POTEET H S,'007906001,454,424,,,,,,,,,,
POTEET ISD,'007906,1518,1401,ATASCOSA CO JUVENILE UNIT,'007906003,NR,NR,,,,,,,,,,
POTEET ISD,'007906,1518,1401,POTEET J H,'007906041,351,326,,,,,,,,,,
POTEET ISD,'007906,1518,1401,POTEET EL,'007906101,465,420,,,,,,,,,,
POTEET ISD,'007906,1518,1401,POTEET INT,'007906102,248,231,,,,,,,,,,
POTEET ISD,'007906,1518,1401,,"Multiple
Campus",NR,NR,,,,,,6,1,0,7,0
POTEET ISD TOTAL,'007906,1518,1401,,,1518,1401,,,,,,6,1,0,7,0
BELLVILLE ISD,'008901,2206,2142,SPICER ALTER ED CTR,'008901002,NR,NR,,,,,,,,,,
BELLVILLE ISD,'008901,2206,2142,O'BRYANT PRI,'008901101,559,545,,,,,,*,3,*,*,*
BELLVILLE ISD,'008901,2206,2142,O'BRYANT INT,'008901102,285,279,,,,,,*,2,*,*,*
BELLVILLE ISD,'008901,2206,2142,WEST END EL,'008901105,152,150,,,,,,0,2,0,2,0
BELLVILLE ISD,'008901,2206,2142,,"Multiple
Campus",NR,NR,,,,,,2,11,0,3,10
BELLVILLE ISD,'008901,2206,2142,BELLVILLE J H,'008901041,519,498,,,,,,12,6,0,7,11
BELLVILLE ISD,'008901,2206,2142,BELLVILLE H S,'008901001,691,670,,,,,,28,5,2,7,24
BELLVILLE ISD TOTAL,'008901,2206,2142,,,2206,2142,,,,,,47,29,3,26,47
SEALY ISD,'008902,2788,2601,,"Multiple
Campus",NR,NR,,,,,,0,3,0,1,2
SEALY ISD,'008902,2788,2601,SEALY EL,'008902104,671,629,,,,,,12,11,0,14,9
SEALY ISD,'008902,2788,2601,SEALY J H,'008902041,693,643,,,,,,29,8,0,22,15
SEALY ISD,'008902,2788,2601,SELMAN EL,'008902102,637,601,,,,,,37,19,0,33,23
SEALY ISD,'008902,2788,2601,SEALY H S,'008902001,787,728,,,,,,53,15,1,39,28
SEALY ISD TOTAL,'008902,2788,2601,,,2788,2601,,,,,,131,56,1,109,77
BRAZOS ISD,'008903,761,745,"PRAIRIE HARBOR ALTERNATIVE
SCHOOL",'008903103,NR,NR,,,,,,,,,,
BRAZOS ISD,'008903,761,745,BRAZOS MIDDLE,'008903041,196,195,,,,,,6,1,0,6,1
BRAZOS ISD,'008903,761,745,BRAZOS EL,'008903102,310,306,,,,,,17,4,0,18,3
BRAZOS ISD,'008903,761,745,BRAZOS H S,'008903001,255,244,,,,,,20,8,0,12,16
BRAZOS ISD TOTAL,'008903,761,745,,,761,745,,,,,,43,13,0,36,20
MULESHOE ISD,'009901,1309,1281,DILLMAN EL,'009901103,337,334,,,,,,*,8,*,*,*
MULESHOE ISD,'009901,1309,1281,,"Multiple
Campus",NR,NR,,,,,,0,11,0,11,1
MULESHOE ISD,'009901,1309,1281,MARY DESHAZO EL,'009901101,295,292,,,,,,6,6,0,12,0
MULESHOE ISD,'009901,1309,1281,WATSON J H,'009901041,320,311,,,,,,17,8,2,23,0
MULESHOE ISD,'009901,1309,1281,MULESHOE H S,'009901001,357,344,,,,,,55,7,0,61,1
MULESHOE ISD TOTAL,'009901,1309,1281,,,1309,1281,,,,,,*,40,*,*,*
MEDINA ISD,'010901,259,251,MEDINA SCHOOL,'010901001,259,251,,,,,,0,2,0,2,0
MEDINA ISD TOTAL,'010901,259,251,,,259,251,,,,,,0,2,0,2,0
BANDERA ISD,'010902,2155,1909,ALKEK EL,'010902101,515,454,,,,,,*,0,*,*,*
BANDERA ISD,'010902,2155,1909,HILL COUNTRY EL,'010902102,454,419,,,,,,*,0,*,*,*
BANDERA ISD,'010902,2155,1909,BANDERA MIDDLE,'010902041,531,494,,,,,,9,3,2,8,2
BANDERA ISD,'010902,2155,1909,BANDERA H S,'010902001,655,542,,,,,,63,22,12,38,35
BANDERA ISD TOTAL,'010902,2155,1909,,,2155,1909,,,,,,*,25,*,*,*
BASTROP ISD,'011901,11423,6597,CEDAR CREEK H S,'011901002,1711,0,,,,,,*,7,*,*,*
BASTROP ISD,'011901,11423,6597,"COLORADO RIVER COLLEGIATE
ACADEMY",'011901005,223,89,,,,,,*,0,*,*,*
BASTROP ISD,'011901,11423,6597,GENESIS H S,'011901022,149,31,,,,,,*,1,*,*,*
BASTROP ISD,'011901,11423,6597,RED ROCK EL,'011901107,648,476,,,,,,*,5,*,*,*
BASTROP ISD,'011901,11423,6597,,"Multiple
Campus",NR,NR,,,,,,0,12,0,7,5
BASTROP ISD,'011901,11423,6597,BLUEBONNET EL,'011901109,716,559,,,,,,7,5,0,11,1
BASTROP ISD,'011901,11423,6597,LOST PINES EL,'011901110,637,500,,,,,,10,7,1,11,5
BASTROP ISD,'011901,11423,6597,MINA EL,'011901102,678,526,,,,,,13,13,6,16,4
BASTROP ISD,'011901,11423,6597,CEDAR CREEK EL,'011901103,844,577,,,,,,13,11,2,14,8
BASTROP ISD,'011901,11423,6597,EMILE EL,'011901101,758,554,,,,,,14,14,2,11,15
BASTROP ISD,'011901,11423,6597,BASTROP INT,'011901104,819,575,,,,,,15,4,0,11,8
BASTROP ISD,'011901,11423,6597,CEDAR CREEK MIDDLE,'011901106,981,646,,,,,,15,4,1,12,6
BASTROP ISD,'011901,11423,6597,CEDAR CREEK INT,'011901108,939,535,,,,,,16,3,0,11,8
BASTROP ISD,'011901,11423,6597,BASTROP MIDDLE,'011901041,861,598,,,,,,17,4,0,17,4
BASTROP ISD,'011901,11423,6597,BASTROP H S,'011901001,1459,931,,,,,,60,10,2,33,35
BASTROP ISD TOTAL,'011901,11423,6597,,,11423,6597,,,,,,217,100,16,174,128
ELGIN ISD,'011902,4670,2551,"BASTROP COUNTY JUVENILE
BOOT CAMP",'011902003,NR,NR,,,,,,,,,,
ELGIN ISD,'011902,4670,2551,PHOENIX H S,'011902004,50,14,,,,,,*,0,*,*,*
ELGIN ISD,'011902,4670,2551,ELGIN MIDDLE,'011902041,765,362,,,,,,*,6,*,*,*
ELGIN ISD,'011902,4670,2551,BOOKER T WASHINGTON EL,'011902101,621,455,,,,,,8,6,0,0,14
ELGIN ISD,'011902,4670,2551,ELGIN INT,'011902042,667,397,,,,,,9,2,0,0,11
ELGIN ISD,'011902,4670,2551,NEIDIG EL,'011902103,516,355,,,,,,9,8,0,0,17
ELGIN ISD,'011902,4670,2551,ELGIN EL,'011902102,685,435,,,,,,11,11,0,0,22
ELGIN ISD,'011902,4670,2551,ELGIN H S,'011902001,1366,533,,,,,,16,17,0,5,28
ELGIN ISD TOTAL,'011902,4670,2551,,,4670,2551,,,,,,58,50,0,6,102
SMITHVILLE ISD,'011904,1687,1574,"BASTROP COUNTY JUVENILE
BOOT CAMP",'011904004,NR,NR,,,,,,,,,,
SMITHVILLE ISD,'011904,1687,1574,SMITHVILLE EL,'011904101,343,315,,,,,,*,4,*,*,*
SMITHVILLE ISD,'011904,1687,1574,,"Multiple
Campus",NR,NR,,,,,,*,3,*,*,*
SMITHVILLE ISD,'011904,1687,1574,SMITHVILLE J H,'011904041,378,360,,,,,,6,4,2,5,3
SMITHVILLE ISD,'011904,1687,1574,BROWN PRI,'011904102,407,385,,,,,,8,3,0,7,4
SMITHVILLE ISD,'011904,1687,1574,SMITHVILLE H S,'011904002,559,514,,,,,,12,3,0,11,4
SMITHVILLE ISD TOTAL,'011904,1687,1574,,,1687,1574,,,,,,31,17,2,29,17
MCDADE ISD,'011905,327,215,MCDADE H S,'011905001,122,60,,,,,,,,,,
MCDADE ISD,'011905,327,215,MCDADE JJAEP,'011905011,NR,NR,,,,,,,,,,
MCDADE ISD,'011905,327,215,MCDADE EL,'011905101,205,155,,,,,,,,,,
MCDADE ISD TOTAL,'011905,327,215,,,327,215,,,,,,,,,,
SEYMOUR ISD,'012901,625,593,SEYMOUR MIDDLE,'012901042,180,171,,,,,,*,4,*,*,*
SEYMOUR ISD,'012901,625,593,SEYMOUR EL,'012901101,272,261,,,,,,*,10,*,*,*
SEYMOUR ISD,'012901,625,593,,"Multiple
Campus",NR,NR,,,,,,0,2,0,2,0
SEYMOUR ISD,'012901,625,593,SEYMOUR H S,'012901001,173,161,,,,,,5,1,0,2,4
SEYMOUR ISD TOTAL,'012901,625,593,,,625,593,,,,,,*,17,*,*,*
"ST MARY'S ACADEMY
CHARTER SCHOOL",'013801,376,247,"ST MARY'S ACADEMY CHARTER
SCHOOL",'013801101,376,247,,,,,,14,9,0,19,4
"ST MARY'S ACADEMY
CHARTER SCHOOL TOTAL",'013801,376,247,,,376,247,,,,,,14,9,0,19,4
BEEVILLE ISD,'013901,3072,2086,"A C JONES HEALTH
PROFESSIONS MAGNET
ACADEMY",'013901004,82,51,,,,,,*,0,*,*,*
BEEVILLE ISD,'013901,3072,2086,THE JOE BARNHART ACADEMY,'013901042,105,84,,,,,,*,1,*,*,*
BEEVILLE ISD,'013901,3072,2086,"FADDEN-MCKEOWN-CHAMBLISS
EL",'013901102,544,453,,,,,,*,2,*,*,*
BEEVILLE ISD,'013901,3072,2086,"HAMPTON-MORENO-DUGAT
EARLY CHILDHOOD CENTER",'013901105,317,272,,,,,,*,2,*,*,*
BEEVILLE ISD,'013901,3072,2086,R A HALL EL,'013901101,452,340,,,,,,10,0,0,0,10
BEEVILLE ISD,'013901,3072,2086,,"Multiple
Campus",NR,NR,,,,,,10,4,0,1,13
BEEVILLE ISD,'013901,3072,2086,MORENO J H,'013901041,677,487,,,,,,16,9,0,4,21
BEEVILLE ISD,'013901,3072,2086,A C JONES H S,'013901001,895,399,,,,,,30,2,0,9,23
BEEVILLE ISD TOTAL,'013901,3072,2086,,,3072,2086,,,,,,73,20,0,18,75
PAWNEE ISD,'013902,296,171,PAWNEE EL / J H,'013902101,296,171,,,,,,5,6,0,6,5
PAWNEE ISD TOTAL,'013902,296,171,,,296,171,,,,,,5,6,0,6,5
PETTUS ISD,'013903,361,291,PETTUS SECONDARY,'013903001,181,131,,,,,,*,0,*,*,*
PETTUS ISD,'013903,361,291,PETTUS EL,'013903101,180,160,,,,,,0,4,0,4,0
PETTUS ISD,'013903,361,291,,"Multiple
Campus",NR,NR,,,,,,0,1,0,1,0
PETTUS ISD TOTAL,'013903,361,291,,,361,291,,,,,,*,5,*,*,*
SKIDMORE-TYNAN ISD,'013905,792,772,,"Multiple
Campus",NR,NR,,,,,,0,8,0,0,8
SKIDMORE-TYNAN ISD,'013905,792,772,SKIDMORE-TYNAN J H,'013905041,187,181,,,,,,5,1,0,1,5
SKIDMORE-TYNAN ISD,'013905,792,772,SKIDMORE-TYNAN EL,'013905101,364,359,,,,,,7,6,0,1,12
